Equity Report for 'all included' from 2023.04.30 to 2023.04.30,,,,,,,,,,,
Login,Group,PL Balance,Closed PL,Deposit,Balance,Floating PL,Credit,Equity,Margin,Free Margin,Bank
140152123,CMV3US,0,0,0,0,0,0,0,0,0,
140153264,CMV3US,1195.05,0,0,1195.05,0,0,1195.05,0,1195.05,
140154985,CMV3US,0,0,0,0,0,0,0,0,0,
140158625,CMV3US,29.55,0,0,29.55,63.09,0,92.64,5.89,86.75,
140159168,CMV3US,9.03,0,0,9.03,0,0,9.03,0,9.03,
140160342,CMV3US,0,0,0,0,0,0,0,0,0,
140162594,CMV3US,80,0,0,80,0,0,80,0,80,
140164198,CMV3US,80,0,0,80,0,0,80,0,80,
140167309,CMV3US,13167.08,0,0,13167.08,-2062.92,0,11104.16,1179.78,9924.38,
140170357,CMV3US,0,0,0,0,0,0,0,0,0,
140170529,CMV3US,0,0,0,0,0,0,0,0,0,
140171991,CMV3US,65.41,0,0,65.41,0,0,65.41,0,65.41,
140174263,CMV3US,42.13,0,0,42.13,0,0,42.13,0,42.13,
140174843,CMV3US,797.37,0,0,797.37,-486.05,0,311.32,31.74,279.58,
140175039,CMV3US,20519.03,0,0,20519.03,-18436.98,0,2082.05,19.36,2062.69,
140176237,CMV3US,0,0,0,0,0,0,0,0,0,
140176322,CMV3US,130,0,0,130,0,0,130,0,130,
140177268,CMV3US,7.75,0,0,7.75,-2.02,0,5.73,6.28,-0.55,
140179221,CMV3US,0,0,0,0,0,0,0,0,0,
140181416,CMV3US,0.95,0,0,0.95,0,0,0.95,0,0.95,
140184702,CMV3US,54.68,0,0,54.68,0,0,54.68,0,54.68,
140185598,CMV3US,74.76,0,0,74.76,0,0,74.76,0,74.76,
140185681,CMV3US,0,0,0,0,0,0,0,0,0,
140185691,CMV3US,325.52,0,0,325.52,0,0,325.52,0,325.52,
140186327,CMV3US,2.69,0,0,2.69,0,0,2.69,0,2.69,
140186672,CMV3US,12764.53,0,0,12764.53,78.26,0,12842.79,224.36,12618.43,
140186995,CMV3US,343.99,0,0,343.99,0,0,343.99,0,343.99,
140187446,CMV3US,0,0,0,0,0,0,0,0,0,
140187575,CMV3US,37.14,0,0,37.14,0,0,37.14,0,37.14,
140188138,CMV3US,94.73,0,0,94.73,0,0,94.73,0,94.73,
140189297,CMV3US,170,0,0,170,0,0,170,0,170,
140190443,CMV3US,0,0,0,0,0,0,0,0,0,
140190646,CMV3US,0,0,0,0,0,0,0,0,0,
140190740,CMV3US,6338.23,0,0,6338.23,-998.24,2500,7839.99,132.77,7707.22,
140190790,CMV3US,0,0,0,0,0,0,0,0,0,
140195928,CMV3US,1519.25,0,0,1519.25,0,0,1519.25,0,1519.25,
140196315,CMV3US,0,0,0,0,0,0,0,0,0,
140196560,CMV3US,186.42,0,0,186.42,0,0,186.42,0,186.42,
140196596,CMV3US,0,0,0,0,0,0,0,0,0,
140196604,CMV3US,0,0,0,0,0,0,0,0,0,
140196607,CMV3US,249,0,0,249,210.9,0,459.9,5,454.9,
140196893,CMV3US,0,0,0,0,0,0,0,0,0,
140197184,CMV3US,21.7,0,0,21.7,0,0,21.7,0,21.7,
140197379,CMV3US,9.54,0,0,9.54,0,0,9.54,0,9.54,
140204048,CMV3US,0,0,0,0,0,0,0,0,0,
140204526,CMV3US,50.93,0,0,50.93,0,0,50.93,0,50.93,
140205273,CMV3US,0,0,0,0,0,0,0,0,0,
140205618,CMV3US,24,0,0,24,0,0,24,0,24,
140207041,CMV3US,365.94,0,0,365.94,0,0,365.94,0,365.94,
140210999,CMV3US,0,0,0,0,0,0,0,0,0,
140211484,CMV3US,104.45,0,0,104.45,0,0,104.45,0,104.45,
140213223,CMV3US,0,0,0,0,0,0,0,0,0,
140214904,CMV3US,281.01,0,0,281.01,0,0,281.01,0,281.01,
140218390,CMV3US,0,0,0,0,0,0,0,0,0,
140219253,CMV3US,0,0,0,0,0,0,0,0,0,
140219511,CMV3US,7859.02,0,0,7859.02,-2357.07,0,5501.95,77.15,5424.8,
140222157,CMV3US,344.03,0,0,344.03,0,0,344.03,0,344.03,
140226079,CMV3US,0,0,0,0,0,0,0,0,0,
140226247,CMV3US,0,0,0,0,0,0,0,0,0,
140233301,CMV3US,80,0,0,80,0,0,80,0,80,
140234367,CMV3US,0,0,0,0,0,0,0,0,0,
140235548,CMV3US,1080,0,0,1080,0,0,1080,0,1080,
140237510,CMV3US,33.16,0,0,33.16,0,0,33.16,0,33.16,
140238022,CMV3US,101.2,0,0,101.2,0,0,101.2,0,101.2,
140238685,CMV3US,2.25,0,0,2.25,0,0,2.25,0,2.25,
140238955,CMV3US,0,0,0,0,0,0,0,0,0,
140240748,CMV3US,8.4,0,0,8.4,0.47,0,8.87,5.5,3.37,
140242163,CMV3US,0,0,0,0,0,0,0,0,0,
140243376,CMV3US,0,0,0,0,0,0,0,0,0,
140245683,CMV3US,4.96,0,0,4.96,0,0,4.96,0,4.96,
140247120,CMV3US,16.17,0,0,16.17,0,0,16.17,0,16.17,
140247127,CMV3US,0,0,0,0,0,0,0,0,0,
140248746,CMV3US,30,0,0,30,0,0,30,0,30,
140249343,CMV3US,0,0,0,0,0,0,0,0,0,
140256503,CMV3US,546.94,0,0,546.94,0,0,546.94,0,546.94,
140257163,CMV3US,0,0,0,0,0,0,0,0,0,
140259075,CMV3US,1.44,0,0,1.44,0,0,1.44,0,1.44,
140259209,CMV3US,96.27,0,0,96.27,0,0,96.27,0,96.27,
140259510,CMV3US,0.28,0,0,0.28,115.3,0,115.58,22.8,92.78,
140259572,CMV3US,0,0,0,0,0,0,0,0,0,
140260912,CMV3US,1.78,0,0,1.78,0,0,1.78,0,1.78,
140260972,CMV3US,232.7,0,0,232.7,-101.85,0,130.85,3.45,127.4,
140261116,CMV3US,80.09,0,0,80.09,0,0,80.09,0,80.09,
140261309,CMV3US,140,0,0,140,0,0,140,0,140,
140261500,CMV3US,16.84,0,0,16.84,0,0,16.84,0,16.84,
140261701,CMV3US,953,0,0,953,46.29,0,999.29,3.91,995.38,
140261896,CMV3US,0,0,0,0,0,0,0,0,0,
140262656,CMV3US,80,0,0,80,0,0,80,0,80,
140262706,CMV3US,980,0,0,980,0,0,980,0,980,
140262718,CMV3US,115.99,0,0,115.99,0,0,115.99,0,115.99,
140262834,CMV3US,80,0,0,80,0,0,80,0,80,
140263479,CMV3US,180,0,0,180,0,0,180,0,180,
140264256,CMV3US,0,0,0,0,0,0,0,0,0,
140264768,CMV3US,183.57,0,0,183.57,0,0,183.57,0,183.57,
140265928,CMV3US,196.24,0,0,196.24,0,0,196.24,0,196.24,
140266215,CMV3US,20,0,0,20,0,0,20,0,20,
140266943,CMV3US,260,0,0,260,0,0,260,0,260,
140267378,CMV3US,0,0,0,0,0,0,0,0,0,
140268179,CMV3US,31.86,0,0,31.86,0,0,31.86,0,31.86,
140268293,CMV3US,209.57,0,0,209.57,0,0,209.57,0,209.57,
140269843,CMV3US,0,0,0,0,0,0,0,0,0,
140270042,CMV3US,102.12,0,0,102.12,198.03,0,300.15,5,295.15,
140270440,CMV3US,18297.99,0,0,18297.99,-718.9,5000,22579.09,4792.85,17786.24,
140271222,CMV3US,253.11,0,0,253.11,-24.68,0,228.43,5.5,222.93,
140271356,CMV3US,101.26,0,0,101.26,-3.51,0,97.75,6.29,91.46,
140271601,CMV3US,1079.51,0,0,1079.51,-869.04,0,210.47,22.1,188.37,
140272363,CMV3US,5.48,0,0,5.48,0,0,5.48,0,5.48,
140272403,CMV3US,0,0,0,0,0,0,0,0,0,
140274395,CMV3US,127.1,0,0,127.1,0,0,127.1,0,127.1,
140274564,CMV3US,230,0,0,230,0,0,230,0,230,
140275640,CMV3US,0,0,0,0,0,0,0,0,0,
140276115,CMV3US,148,0,0,148,0,0,148,0,148,
140276213,CMV3US,99.54,0,0,99.54,0,0,99.54,0,99.54,
140276889,CMV3US,0,0,0,0,0,0,0,0,0,
140277071,CMV3US,266.42,0,0,266.42,21.65,0,288.07,6.45,281.62,
140277117,CMV3US,0,0,0,0,0,0,0,0,0,
140277860,CMV3US,0,0,0,0,0,0,0,0,0,
140278042,CMV3US,80,0,0,80,0,0,80,0,80,
140278576,CMV3US,72.93,0,0,72.93,0,0,72.93,0,72.93,
140278982,CMV3US,27.57,0,0,27.57,0,0,27.57,0,27.57,
140279219,CMV3US,253.32,0,0,253.32,-22.69,0,230.63,5.51,225.12,
140279290,CMV3US,244.4,0,0,244.4,0,0,244.4,0,244.4,
140280069,CMV3US,33.21,0,0,33.21,0,0,33.21,0,33.21,
140280599,CMV3US,0,0,0,0,0,0,0,0,0,
140281338,CMV3US,0,0,0,0,0,0,0,0,0,
140281458,CMV3US,259.37,0,0,259.37,208.05,0,467.42,5,462.42,
140281658,CMV3US,1.74,0,0,1.74,0,0,1.74,0,1.74,
140282058,CMV3US,48.72,0,0,48.72,0,0,48.72,0,48.72,
140282655,CMV3US,2.61,0,0,2.61,0,0,2.61,0,2.61,
140283036,CMV3US,0,0,0,0,0,0,0,0,0,
140284095,CMV3US,430,0,0,430,0,0,430,0,430,
140284097,CMV3US,0,0,0,0,0,0,0,0,0,
140284288,CMV3US,0,0,0,0,0,0,0,0,0,
140284344,CMV3US,934.82,0,0,934.82,0,0,934.82,0,934.82,
140285016,CMV3US,0,0,0,0,0,0,0,0,0,
140286221,CMV3US,0,0,0,0,0,0,0,0,0,
140286673,CMV3US,0,0,0,0,0,0,0,0,0,
140286710,CMV3US,57.49,0,0,57.49,13.31,0,70.8,6.5,64.3,
140286861,CMV3US,687.07,0,0,687.07,0,0,687.07,0,687.07,
140287401,CMV3US,6.03,0,0,6.03,0,0,6.03,0,6.03,
140287449,CMV3US,0,0,0,0,0,0,0,0,0,
140287992,CMV3US,31.37,0,0,31.37,0,0,31.37,0,31.37,
140288484,CMV3US,315.53,0,0,315.53,0,0,315.53,0,315.53,
140288829,CMV3US,10,0,0,10,0,0,10,0,10,
140288859,CMV3US,38.58,0,0,38.58,0,0,38.58,0,38.58,
140289129,CMV3US,271.24,0,0,271.24,-116.34,0,154.9,18.74,136.16,
140289426,CMV3US,210.36,0,0,210.36,0,0,210.36,0,210.36,
140290072,CMV3US,540.34,0,0,540.34,0,0,540.34,0,540.34,
140291687,CMV3US,0,0,0,0,0,0,0,0,0,
140292726,CMV3US,33,0,0,33,0,0,33,0,33,
140293325,CMV3US,183.16,0,0,183.16,0,0,183.16,0,183.16,
140294283,CMV3US,0,0,0,0,0,0,0,0,0,
140295003,CMV3US,180,0,0,180,0,0,180,0,180,
140295324,CMV3US,0,0,0,0,0,0,0,0,0,
140295594,CMV3US,227.18,0,0,227.18,0,0,227.18,0,227.18,
140295761,CMV3US,24.45,0,0,24.45,0,0,24.45,0,24.45,
140296485,CMV3US,79.48,0,0,79.48,86.83,0,166.31,7.79,158.52,
140296723,CMV3US,38.04,0,0,38.04,0,0,38.04,0,38.04,
140297117,CMV3US,336.8,0,0,336.8,-154,0,182.8,75.73,107.07,
140297372,CMV3US,180,0,0,180,0,0,180,0,180,
140297583,CMV3US,55.96,0,0,55.96,0,0,55.96,0,55.96,
140298935,CMV3US,796.66,0,0,796.66,74.5,0,871.16,75.15,796.01,
140300051,CMV3US,334.41,0,0,334.41,0,0,334.41,0,334.41,
140301026,CMV3US,0,0,0,0,0,0,0,0,0,
140301848,CMV3US,40.32,0,0,40.32,0,0,40.32,0,40.32,
140304073,CMV3US,0,0,0,0,0,0,0,0,0,
140304968,CMV3US,226.63,0,0,226.63,0,0,226.63,0,226.63,
140305077,CMV3US,0,0,0,0,0,0,0,0,0,
140305583,CMV3US,42.83,0,0,42.83,0,0,42.83,0,42.83,
140307497,CMV3US,0,0,0,0,0,0,0,0,0,
140307732,CMV3US,72.13,0,0,72.13,0,0,72.13,0,72.13,
140308619,CMV3US,96.55,0,0,96.55,0,0,96.55,0,96.55,
140309063,CMV3US,71.77,0,0,71.77,0,0,71.77,0,71.77,
140309091,CMV3US,0,0,0,0,0,0,0,0,0,
140310132,CMV3US,57.46,0,0,57.46,0,0,57.46,0,57.46,
140310939,CMV3US,0,0,0,0,0,0,0,0,0,
140312230,CMV3US,0,0,0,0,0,0,0,0,0,
140312424,CMV3US,0,0,0,0,0,0,0,0,0,
140314723,CMV3US,1618.13,0,0,1618.13,0,0,1618.13,0,1618.13,
140314755,CMV3US,0,0,0,0,0,0,0,0,0,
140316972,CMV3US,26.76,0,0,26.76,0,0,26.76,0,26.76,
140317350,CMV3US,0,0,0,0,0,0,0,0,0,
140317368,CMV3US,84.62,0,0,84.62,0,0,84.62,0,84.62,
140318426,CMV3US,0,0,0,0,0,0,0,0,0,
140319340,CMV3US,0,0,0,0,0,0,0,0,0,
140319429,CMV3US,314.98,0,0,314.98,0,0,314.98,0,314.98,
140319698,CMV3US,0,0,0,0,0,0,0,0,0,
140320325,CMV3US,1610.74,0,0,1610.74,-262.62,0,1348.12,525.97,822.16,
140320709,CMV3US,0,0,0,0,0,0,0,0,0,
140320939,CMV3US,310.47,0,0,310.47,0,0,310.47,0,310.47,
140321555,CMV3US,680,0,0,680,0,0,680,0,680,
140321563,CMV3US,253.54,0,0,253.54,-140.96,0,112.58,5,107.58,
140322107,CMV3US,207.53,0,0,207.53,0,0,207.53,0,207.53,
140323062,CMV3US,0,0,0,0,0,0,0,0,0,
140323215,CMV3US,57.69,0,0,57.69,0,0,57.69,0,57.69,
140323438,CMV3US,161.6,0,0,161.6,0,0,161.6,0,161.6,
140323630,CMV3US,0,0,0,0,0,0,0,0,0,
140323680,CMV3US,0,0,0,0,0,0,0,0,0,
140324917,CMV3US,52.23,0,0,52.23,0,0,52.23,0,52.23,
140325493,CMV3US,0,0,0,0,0,0,0,0,0,
140325546,CMV3US,0,0,0,0,0,0,0,0,0,
140326215,CMV3US,0,0,0,0,0,0,0,0,0,
140327165,CMV3US,108.03,0,0,108.03,0,0,108.03,0,108.03,
140328394,CMV3US,29.49,0,0,29.49,0,0,29.49,0,29.49,
140328534,CMV3US,262.08,0,0,262.08,0,0,262.08,0,262.08,
140328716,CMV3US,1629.38,0,0,1629.38,695.75,0,2325.13,93.72,2231.41,
140329761,CMV3US,0,0,0,0,0,0,0,0,0,
140330113,CMV3US,18.36,0,0,18.36,0,0,18.36,0,18.36,
140331220,CMV3US,766.68,0,0,766.68,0,0,766.68,0,766.68,
140332706,CMV3US,0,0,0,0,0,0,0,0,0,
140332976,CMV3US,0,0,0,0,0,0,0,0,0,
140333497,CMV3US,60.22,0,0,60.22,0,0,60.22,0,60.22,
140334468,CMV3US,0,0,0,0,0,0,0,0,0,
140334747,CMV3US,0,0,0,0,0,0,0,0,0,
140335582,CMV3US,79.22,0,0,79.22,0,0,79.22,0,79.22,
140336648,CMV3US,0,0,0,0,0,0,0,0,0,
140337936,CMV3US,93.36,0,0,93.36,0,0,93.36,0,93.36,
140337971,CMV3US,0,0,0,0,0,0,0,0,0,
140338459,CMV3US,270,0,0,270,-149.3,0,120.7,5.46,115.24,
140338672,CMV3US,134.62,0,0,134.62,0,0,134.62,0,134.62,
140342318,CMV3US,0,0,0,0,0,0,0,0,0,
140342569,CMV3US,30.53,0,0,30.53,0,0,30.53,0,30.53,
140343788,CMV3US,485.48,0,0,485.48,-143.54,0,341.94,10,331.94,
140343862,CMV3US,3471.45,0,0,3471.45,-1414.97,0,2056.48,0,2056.48,
140344062,CMV3US,71.64,0,0,71.64,-50.11,0,21.53,3.27,18.26,
140344717,CMV3US,0.28,0,0,0.28,0,0,0.28,0,0.28,
140344891,CMV3US,0,0,0,0,0,0,0,0,0,
140346020,CMV3US,0,0,0,0,0,0,0,0,0,
140347078,CMV3US,145.64,0,0,145.64,0,0,145.64,0,145.64,
140347694,CMV3US,573.31,0,0,573.31,0,0,573.31,0,573.31,
140348733,CMV3US,1017.99,0,0,1017.99,0,0,1017.99,0,1017.99,
140350143,CMV3US,349.15,0,0,349.15,-45.52,0,303.63,11,292.63,
140350270,CMV3US,119.6,0,0,119.6,0,0,119.6,0,119.6,
140350366,CMV3US,9.56,0,0,9.56,0,0,9.56,0,9.56,
140350568,CMV3US,277.06,0,0,277.06,0,0,277.06,0,277.06,
140350990,CMV3US,20.94,0,0,20.94,0,0,20.94,0,20.94,
140351674,CMV3US,329.14,0,0,329.14,0,0,329.14,0,329.14,
140352332,CMV3US,0,0,0,0,0,0,0,0,0,
140352459,CMV3US,374.38,0,0,374.38,0,0,374.38,0,374.38,
140353058,CMV3US,160.18,0,0,160.18,0,0,160.18,0,160.18,
140353068,CMV3US,0,0,0,0,0,0,0,0,0,
140353468,CMV3US,183.24,0,0,183.24,0,0,183.24,0,183.24,
140354166,CMV3US,174.04,0,0,174.04,0,0,174.04,0,174.04,
140354803,CMV3US,385.47,0,0,385.47,0,0,385.47,0,385.47,
140355610,CMV3US,0,0,0,0,0,0,0,0,0,
140356342,CMV3US,245.65,0,0,245.65,0,0,245.65,0,245.65,
140356367,CMV3US,6.87,0,0,6.87,0,0,6.87,0,6.87,
140356428,CMV3US,160.34,0,0,160.34,-111.69,0,48.65,10.69,37.96,
140357157,CMV3US,445.03,-4.34,0,440.69,-5.91,0,434.78,252.59,182.19,
140358380,CMV3US,58.25,0,0,58.25,0,0,58.25,0,58.25,
140358535,CMV3US,0,0,0,0,0,0,0,0,0,
140359272,CMV3US,296.42,0,0,296.42,-253.13,0,43.29,11.87,31.42,
140359606,CMV3US,173.65,0,0,173.65,0,0,173.65,0,173.65,
140360483,CMV3US,0,0,0,0,0,0,0,0,0,
140362173,CMV3US,18.64,0,0,18.64,0,0,18.64,0,18.64,
140363096,CMV3US,0,0,0,0,0,0,0,0,0,
140363265,CMV3US,180,0,0,180,0,0,180,0,180,
140363358,CMV3US,0,0,0,0,0,0,0,0,0,
140364128,CMV3US,780.69,0,0,780.69,0,0,780.69,0,780.69,
140364380,CMV3US,0,0,0,0,0,0,0,0,0,
140365120,CMV3US,484.48,0,0,484.48,0,0,484.48,0,484.48,
140365511,CMV3US,0,0,0,0,0,0,0,0,0,
140365964,CMV3US,0,0,0,0,0,0,0,0,0,
140366736,CMV3US,36.98,0,0,36.98,-12.34,0,24.64,5.45,19.19,
140367092,CMV3US,659.28,0,0,659.28,0,0,659.28,0,659.28,
140367205,CMV3US,76.88,0,0,76.88,-6.09,0,70.79,19.84,50.95,
140367326,CMV3US,788,0,0,788,0,0,788,0,788,
140368075,CMV3US,726.36,0,0,726.36,0,0,726.36,0,726.36,
140368691,CMV3US,21.23,0,0,21.23,0,0,21.23,0,21.23,
140368726,CMV3US,0,0,0,0,0,0,0,0,0,
140368957,CMV3US,45.57,0,0,45.57,0,0,45.57,0,45.57,
140369664,CMV3US,0,0,0,0,0,0,0,0,0,
140370812,CMV3US,0,0,0,0,0,0,0,0,0,
140372765,CMV3US,0,0,0,0,0,0,0,0,0,
140373317,CMV3US,213.82,0,0,213.82,0,0,213.82,0,213.82,
140373767,CMV3US,54.86,0,0,54.86,0,0,54.86,0,54.86,
140374980,CMV3US,0,0,0,0,0,0,0,0,0,
140375565,CMV3US,360.11,0,0,360.11,0,0,360.11,0,360.11,
140376163,CMV3US,205.36,0,0,205.36,-122.05,0,83.31,3.51,79.8,
140376499,CMV3US,93.7,0,0,93.7,-30.23,0,63.47,16.6,46.87,
140377405,CMV3US,180,0,0,180,0,0,180,0,180,
140377851,CMV3US,0,0,0,0,0,0,0,0,0,
140377898,CMV3US,0,0,0,0,0,0,0,0,0,
140380417,CMV3US,0,0,0,0,0,0,0,0,0,
140380716,CMV3US,111.88,0,0,111.88,0,0,111.88,0,111.88,
140381026,CMV3US,1153.64,0,0,1153.64,0,0,1153.64,0,1153.64,
140382624,CMV3US,0,0,0,0,0,0,0,0,0,
140382914,CMV3US,68.37,0,0,68.37,0,0,68.37,0,68.37,
140383059,CMV3US,-6.39,0,0,-6.39,211.71,0,205.32,5,200.32,
140384349,CMV3US,139.93,0,0,139.93,0,0,139.93,0,139.93,
140385263,CMV3US,9.11,0,0,9.11,0,0,9.11,0,9.11,
140385478,CMV3US,110.59,0,0,110.59,0,0,110.59,0,110.59,
140385505,CMV3US,1.79,0,0,1.79,0,0,1.79,0,1.79,
140387401,CMV3US,115.59,0,0,115.59,0,0,115.59,0,115.59,
140387537,CMV3US,300,0,0,300,-152.73,0,147.27,11.23,136.04,
140388344,CMV3US,0,0,0,0,0,0,0,0,0,
140388489,CMV3US,5,0,0,5,0,0,5,0,5,
140389517,CMV3US,5,0,0,5,0,0,5,0,5,
140391508,CMV3US,0,0,0,0,0,0,0,0,0,
140391520,CMV3US,2479.57,0,0,2479.57,288,3502.5,6270.07,236.88,6033.19,
140391641,CMV3US,0,0,0,0,0,0,0,0,0,
140391879,CMV3US,0,0,0,0,0,0,0,0,0,
140392203,CMV3US,299.14,0,0,299.14,0,0,299.14,0,299.14,
140392609,CMV3US,0,0,0,0,0,0,0,0,0,
140393311,CMV3US,42.68,0,0,42.68,0,0,42.68,0,42.68,
140395865,CMV3US,0,0,0,0,0,0,0,0,0,
140395998,CMV3US,0,0,0,0,0,0,0,0,0,
140396250,CMV3US,0,0,0,0,0,0,0,0,0,
140396782,CMV3US,427.45,0,0,427.45,-409.42,0,18.03,0,18.03,
140397768,CMV3US,17.17,0,0,17.17,0,0,17.17,0,17.17,
140397816,CMV3US,18.19,0,0,18.19,0,0,18.19,0,18.19,
140397823,CMV3US,789.81,0,0,789.81,0,0,789.81,0,789.81,
140398024,CMV3US,3.08,0,0,3.08,0,0,3.08,0,3.08,
140398777,CMV3US,191.4,0,0,191.4,0,0,191.4,0,191.4,
140399426,CMV3US,0,0,0,0,0,0,0,0,0,
140399822,CMV3US,423.78,0,0,423.78,62.55,0,486.33,5.91,480.42,
140399965,CMV3US,3640.59,0,0,3640.59,0,0,3640.59,0,3640.59,
140400151,CMV3US,85.11,0,0,85.11,0,0,85.11,0,85.11,
140401087,CMV3US,47.73,0,0,47.73,0,0,47.73,0,47.73,
140402108,CMV3US,0,0,0,0,0,0,0,0,0,
140402390,CMV3US,1.55,0,0,1.55,0,0,1.55,0,1.55,
140402443,CMV3US,0,0,0,0,0,0,0,0,0,
140402569,CMV3US,15.47,0,0,15.47,0,0,15.47,0,15.47,
140402743,CMV3US,0,0,0,0,0,0,0,0,0,
140404160,CMV3US,179.42,0,0,179.42,0,0,179.42,0,179.42,
140405076,CMV3US,220,0,0,220,0,0,220,0,220,
140405276,CMV3US,63.89,0,0,63.89,0,0,63.89,0,63.89,
140405351,CMV3US,0,0,0,0,0,0,0,0,0,
140405369,CMV3US,10.19,0,0,10.19,0,0,10.19,0,10.19,
140406218,CMV3US,120.67,0,0,120.67,0,0,120.67,0,120.67,
140406849,CMV3US,327.31,0,0,327.31,67.49,0,394.8,6.67,388.13,
140407180,CMV3US,279.99,0,0,279.99,-100.91,0,179.08,11.12,167.96,
140407345,CMV3US,378.7,0,0,378.7,0,0,378.7,0,378.7,
140408180,CMV3US,19.36,0,0,19.36,0,0,19.36,0,19.36,
140408283,CMV3US,95.06,0,0,95.06,-70.16,0,24.9,3.78,21.12,
140408904,CMV3US,161.38,0,0,161.38,0,0,161.38,0,161.38,
140410034,CMV3US,180,0,0,180,0,0,180,0,180,
140412866,CMV3US,281.41,0,0,281.41,0,0,281.41,0,281.41,
140413582,CMV3US,48.31,0,0,48.31,0,0,48.31,0,48.31,
140414819,CMV3US,1272.26,-15,0,1257.26,0,0,1257.26,0,1257.26,
140415328,CMV3US,0,0,0,0,0,0,0,0,0,
140415873,CMV3US,0,0,0,0,0,0,0,0,0,
140416301,CMV3US,150.33,0,0,150.33,0,0,150.33,0,150.33,
140416740,CMV3US,301.45,0,0,301.45,0,0,301.45,0,301.45,
140416951,CMV3US,85.95,0,0,85.95,88.2,0,174.15,15.96,158.19,
140417464,CMV3US,0,0,0,0,0,0,0,0,0,
140417825,CMV3US,1947.59,0,0,1947.59,0,0,1947.59,0,1947.59,
140418350,CMV3US,0,0,0,0,0,0,0,0,0,
140419557,CMV3US,517.96,0,0,517.96,0,0,517.96,0,517.96,
140421450,CMV3US,5,0,0,5,0,0,5,0,5,
140421885,CMV3US,0,0,0,0,0,0,0,0,0,
140422194,CMV3US,290.7,0,0,290.7,-127.73,0,162.97,12.11,150.86,
140423211,CMV3US,0,0,0,0,0,0,0,0,0,
140423578,CMV3US,0,0,0,0,0,0,0,0,0,
140424091,CMV3US,348.32,0,0,348.32,-150.56,0,197.76,10.6,187.16,
140424343,CMV3US,584.59,0,0,584.59,-318.46,0,266.13,11.65,254.48,
140425219,CMV3US,0,0,0,0,0,0,0,0,0,
140425321,CMV3US,0,0,0,0,0,0,0,0,0,
140425555,CMV3US,541.39,0,0,541.39,0,0,541.39,0,541.39,
140427118,CMV3US,0,0,0,0,0,0,0,0,0,
140427161,CMV3US,63.72,0,0,63.72,0,0,63.72,0,63.72,
140427398,CMV3US,68.58,0,0,68.58,0,0,68.58,0,68.58,
140427554,CMV3US,350.76,0,0,350.76,0,0,350.76,0,350.76,
140428198,CMV3US,12.84,0,0,12.84,0,0,12.84,0,12.84,
140428617,CMV3US,0,0,0,0,0,0,0,0,0,
140428794,CMV3US,0,0,0,0,0,0,0,0,0,
140428849,CMV3US,107.37,0,0,107.37,83.6,0,190.97,3.88,187.09,
140429062,CMV3US,170.17,0,0,170.17,0,0,170.17,0,170.17,
140429415,CMV3US,70.67,0,0,70.67,0,0,70.67,0,70.67,
140430285,CMV3US,24.11,0,0,24.11,0,0,24.11,0,24.11,
140431122,CMV3US,303.72,0,0,303.72,57.14,0,360.86,5.88,354.98,
140431204,CMV3US,0,0,0,0,0,0,0,0,0,
140431423,CMV3US,0,0,0,0,0,0,0,0,0,
140431449,CMV3US,250,0,0,250,-89.09,0,160.91,19.11,141.8,
140431457,CMV3US,896.08,0,0,896.08,0,0,896.08,0,896.08,
140431685,CMV3US,302.02,0,0,302.02,82.04,0,384.06,6.1,377.96,
140431889,CMV3US,0,0,0,0,0,0,0,0,0,
140431905,CMV3US,0,0,0,0,0,0,0,0,0,
140432587,CMV3US,707.26,0,0,707.26,0,0,707.26,0,707.26,
140433166,CMV3US,0,0,0,0,0,0,0,0,0,
140433760,CMV3US,16.75,0,0,16.75,0,0,16.75,0,16.75,
140435544,CMV3US,0,0,0,0,0,0,0,0,0,
140435902,CMV3US,263.65,0,0,263.65,-198.22,0,65.43,10,55.43,
140437282,CMV3US,135.81,0,0,135.81,0,0,135.81,0,135.81,
140438397,CMV3US,661.65,0,0,661.65,0,0,661.65,0,661.65,
140438414,CMV3US,45.64,0,0,45.64,185.22,0,230.86,5,225.86,
140439519,CMV3US,546.26,0,0,546.26,0,0,546.26,0,546.26,
140439544,CMV3US,138,0,0,138,0,0,138,0,138,
140439753,CMV3US,276.22,0,0,276.22,-179.72,0,96.5,3.72,92.78,
140440281,CMV3US,880.65,0,0,880.65,0,0,880.65,0,880.65,
140440483,CMV3US,0,0,0,0,0,0,0,0,0,
140441014,CMV3US,1148.25,0,0,1148.25,0,0,1148.25,0,1148.25,
140441111,CMV3US,0,0,0,0,0,0,0,0,0,
140441298,CMV3US,5,0,0,5,0,0,5,0,5,
140441412,CMV3US,0,0,0,0,0,0,0,0,0,
140442227,CMV3US,0,0,0,0,0,0,0,0,0,
140443776,CMV3US,48.71,0,0,48.71,0,0,48.71,0,48.71,
140443859,CMV3US,0,0,0,0,0,0,0,0,0,
140443929,CMV3US,64.64,0,0,64.64,-3.38,0,61.26,11.02,50.24,
140444625,CMV3US,33.3,0,0,33.3,0,0,33.3,0,33.3,
140445349,CMV3US,0,0,0,0,0,0,0,0,0,
140445585,CMV3US,5.41,0,0,5.41,0,0,5.41,0,5.41,
140446866,CMV3US,146.55,0,0,146.55,0,0,146.55,0,146.55,
140447044,CMV3US,115.25,0,0,115.25,0,0,115.25,0,115.25,
